,amplist,tlist
138,9.12857437133789,6.9
139,-3.7546234130859375,6.95
140,-5.312101364135742,7.0
141,-5.360967636108398,7.050000000000001
142,-15.405742645263672,7.1000000000000005
143,-14.709091186523438,7.15
144,-14.330218315124512,7.2
145,-14.688624382019043,7.25
146,-11.781198501586914,7.300000000000001
147,-16.130334854125977,7.3500000000000005
148,-11.577798843383789,7.4
149,-5.178556442260742,7.45
150,-8.003852844238281,7.5
151,-13.821385383605957,7.550000000000001
152,-14.355806350708008,7.6000000000000005
153,-12.32097053527832,7.65
154,-6.031606674194336,7.7
155,-6.397662162780762,7.75
156,-9.376821517944336,7.800000000000001
157,6.222949028015137,7.8500000000000005
158,12.139287948608398,7.9
159,7.93902587890625,7.95
160,10.63681411743164,8.0
161,11.079761505126953,8.05
162,7.870370864868164,8.1
163,2.0666799545288086,8.15
164,-1.3083209991455078,8.200000000000001
165,-5.2396745681762695,8.25
166,-4.738762855529785,8.3
167,-7.368247032165527,8.35
168,-7.968184947967529,8.4
169,-12.113908767700195,8.450000000000001
170,-12.508142471313477,8.5
171,-9.807328224182129,8.55
172,-13.732086181640625,8.6
173,-12.283145904541016,8.65
174,-6.349765300750732,8.700000000000001
175,-5.5344743728637695,8.75
176,2.9019722938537598,8.8
177,2.8264622688293457,8.85
178,3.888896942138672,8.9
179,6.735973834991455,8.950000000000001
180,6.571537017822266,9.0
181,7.1534743309021,9.05
182,6.257142066955566,9.1
183,2.4511899948120117,9.15
184,-1.1614570617675781,9.200000000000001
185,-4.0439581871032715,9.25
186,-6.692632675170898,9.3
187,-8.366902351379395,9.35
188,-11.56251335144043,9.4
189,-9.396827697753906,9.450000000000001
190,-8.694150924682617,9.5
191,-8.828731536865234,9.55
192,-4.935785293579102,9.600000000000001
193,-15.268083572387695,9.65
194,-12.776212692260742,9.700000000000001
195,-11.065238952636719,9.75
196,-14.300731658935547,9.8
197,-13.428690910339355,9.850000000000001
198,-15.226452827453613,9.9
199,-8.932209014892578,9.950000000000001
